['agama', [0, 0, 1], 0]
['didapati', [1, 0, 1], 1]
['didapati', [1, 1, 0], 0]
['didapati', [1, 1, 1], 0]
['didirikan', [0, 0, 1], 0]
['didirikan', [0, 1, 0], 0]
['didirikan', [0, 1, 1], 0]
['didirikan', [1, 0, 0], 0]
['didirikan', [1, 0, 1], 0]
['didirikan', [1, 1, 0], 0]
['didirikan', [1, 1, 1], 1]
['didustakan', [0, 0, 1], 0]
['didustakan', [0, 1, 0], 0]
['didustakan', [0, 1, 1], 0]
['didustakan', [1, 0, 0], 0]
['didustakan', [1, 0, 1], 1]
['didustakan', [1, 1, 0], 0]
['didustakan', [1, 1, 1], 0]
['diganti', [0, 0, 1], 0]
['diganti', [0, 1, 0], 0]
['diganti', [0, 1, 1], 0]
['diganti', [1, 0, 0], 0]
['diganti', [1, 0, 1], 1]
['diganti', [1, 1, 0], 0]
['diganti', [1, 1, 1], 0]
['dihadirkan', [0, 0, 1], 0]
['dihadirkan', [0, 1, 0], 0]
['dihadirkan', [0, 1, 1], 0]
['dihadirkan', [1, 0, 0], 0]
['dihadirkan', [1, 0, 1], 1]
['dihadirkan', [1, 1, 0], 0]
['dihadirkan', [1, 1, 1], 0]
['dihafalkan', [0, 0, 1], 0]
['dihafalkan', [0, 1, 0], 0]
['dihafalkan', [0, 1, 1], 1]
['dihafalkan', [1, 0, 0], 0]
['dihafalkan', [1, 0, 1], 0]
['dihafalkan', [1, 1, 0], 0]
['dihafalkan', [1, 1, 1], 0]
['dihalalkan', [0, 0, 1], 0]
['dihalalkan', [0, 1, 0], 0]
['dihalalkan', [0, 1, 1], 0]
['dihalalkan', [1, 0, 0], 0]
['dihalalkan', [1, 0, 1], 1]
['dihalalkan', [1, 1, 0], 0]
['dihalalkan', [1, 1, 1], 0]
['diharamkan-nya', [0, 0, 1], 0]
['diharamkan-nya', [0, 1, 0], 0]
['diharamkan-nya', [0, 1, 1], 1]
['diharamkan-nya', [1, 0, 0], 0]
['diharamkan-nya', [1, 0, 1], 0]
['diharamkan-nya', [1, 1, 0], 0]
['diharamkan-nya', [1, 1, 1], 0]
['diharap', [0, 0, 1], 0]
['diharap', [0, 1, 0], 0]
['diharap', [0, 1, 1], 0]
['diharap', [1, 0, 0], 0]
['diharap', [1, 0, 1], 1]
['diharap', [1, 1, 0], 0]
['diharap', [1, 1, 1], 0]
['dihidangkan', [0, 0, 1], 0]
['dihidangkan', [0, 1, 0], 0]
['dihidangkan', [0, 1, 1], 0]
['dihidangkan', [1, 0, 0], 0]
['dihidangkan', [1, 0, 1], 0]
['dihidangkan', [1, 1, 0], 0]
['dihidangkan', [1, 1, 1], 1]
['dihukum', [0, 0, 1], 0]
['dihukum', [0, 1, 0], 0]
['dihukum', [0, 1, 1], 0]
['dihukum', [1, 0, 0], 0]
['dihukum', [1, 0, 1], 1]
['dihukum', [1, 1, 0], 0]
['dihukum', [1, 1, 1], 0]
['diikatkanlah', [0, 0, 1], 0]
['diikatkanlah', [0, 1, 0], 0]
['diikatkanlah', [0, 1, 1], 0]
['diikatkanlah', [1, 0, 0], 0]
['diikatkanlah', [1, 0, 1], 1]
['diikatkanlah', [1, 1, 0], 0]
['diikatkanlah', [1, 1, 1], 0]
['diikuti', [0, 0, 1], 0]
['diikuti', [0, 1, 0], 0]
['diikuti', [0, 1, 1], 2]
['diikuti', [1, 0, 0], 0]
['diikuti', [1, 0, 1], 7]
['diikuti', [1, 1, 0], 0]
['diikuti', [1, 1, 1], 1]
['dijadikan', [0, 0, 1], 0]
['dijadikan', [0, 1, 0], 0]
['dijadikan', [0, 1, 1], 0]
['dijadikan', [1, 0, 0], 0]
['dijadikan', [1, 0, 1], 3]
['dijadikan', [1, 1, 0], 0]
['dijadikan', [1, 1, 1], 0]
['dijadikannya', [0, 0, 1], 0]
['dijadikannya', [0, 1, 0], 0]
['dijadikannya', [0, 1, 1], 0]
['dijadikannya', [1, 0, 0], 0]
['dijadikannya', [1, 0, 1], 4]
['dijadikannya', [1, 1, 0], 0]
['dijadikannya', [1, 1, 1], 1]
['dijauhkan', [0, 0, 1], 0]
['dijauhkan', [0, 1, 0], 0]
['dijauhkan', [0, 1, 1], 0]
['dijauhkan', [1, 0, 0], 0]
['dijauhkan', [1, 0, 1], 1]
['dijauhkan', [1, 1, 0], 0]
['dijauhkan', [1, 1, 1], 0]
['dikalahkan', [0, 0, 1], 0]
['dikalahkan', [0, 1, 0], 0]
['dikalahkan', [0, 1, 1], 1]
['dikalahkan', [1, 0, 0], 0]
['dikalahkan', [1, 0, 1], 0]
['dikalahkan', [1, 1, 0], 0]
['dikalahkan', [1, 1, 1], 0]
['dikaruniai', [0, 0, 1], 0]
['dikaruniai', [0, 1, 0], 0]
['dikaruniai', [0, 1, 1], 0]
['dikaruniai', [1, 0, 0], 0]
['dikaruniai', [1, 0, 1], 1]
['dikaruniai', [1, 1, 0], 0]
['dikaruniai', [1, 1, 1], 0]
['dikeluarkan', [0, 0, 1], 0]
['dikeluarkan', [0, 1, 0], 0]
['dikeluarkan', [0, 1, 1], 0]
['dikeluarkan', [1, 0, 0], 0]
['dikeluarkan', [1, 0, 1], 1]
['dikeluarkan', [1, 1, 0], 0]
['dikeluarkan', [1, 1, 1], 0]
['dikembalikan', [0, 0, 1], 0]
['dikembalikan', [0, 1, 0], 0]
['dikembalikan', [0, 1, 1], 0]
['dikembalikan', [1, 0, 0], 0]
['dikembalikan', [1, 0, 1], 1]
['dikembalikan', [1, 1, 0], 0]
['dikembalikan', [1, 1, 1], 0]
['dikenakan', [0, 0, 1], 0]
['dikenakan', [0, 1, 0], 0]
['dikenakan', [0, 1, 1], 0]
['dikenakan', [1, 0, 0], 0]
['dikenakan', [1, 0, 1], 1]
['dikenakan', [1, 1, 0], 0]
['dikenakan', [1, 1, 1], 0]
['dikhawatirkan', [0, 0, 1], 0]
['dikhawatirkan', [0, 1, 0], 0]
['dikhawatirkan', [0, 1, 1], 1]
['dikhawatirkan', [1, 0, 0], 0]
['dikhawatirkan', [1, 0, 1], 2]
['dikhawatirkan', [1, 1, 0], 0]
['dikhawatirkan', [1, 1, 1], 0]
['dikuatkan', [0, 0, 1], 0]
['dikuatkan', [0, 1, 0], 0]
['dikuatkan', [0, 1, 1], 1]
['dikuatkan', [1, 0, 0], 0]
['dikuatkan', [1, 0, 1], 2]
['dikuatkan', [1, 1, 0], 0]
['dikuatkan', [1, 1, 1], 0]
['dikuburnya', [0, 0, 1], 0]
['dikuburnya', [0, 1, 0], 0]
['dikuburnya', [0, 1, 1], 0]
['dikuburnya', [1, 0, 0], 0]
['dikuburnya', [1, 0, 1], 0]
['dikuburnya', [1, 1, 0], 0]
['dikuburnya', [1, 1, 1], 1]
['dikumandangkan', [0, 0, 1], 0]
['dikumandangkan', [0, 1, 0], 0]
['dikumandangkan', [0, 1, 1], 1]
['dikumandangkan', [1, 0, 0], 0]
['dikumandangkan', [1, 0, 1], 0]
['dikumandangkan', [1, 1, 0], 0]
['dikumandangkan', [1, 1, 1], 2]
['dilaksanakan', [0, 0, 1], 0]
['dilaksanakan', [0, 1, 0], 0]
['dilaksanakan', [0, 1, 1], 0]
['dilaksanakan', [1, 0, 0], 0]
['dilaksanakan', [1, 0, 1], 1]
['dilaksanakan', [1, 1, 0], 0]
['dilaksanakan', [1, 1, 1], 1]
['dilakukannya', [0, 0, 1], 0]
['dilakukannya', [0, 1, 0], 0]
['dilakukannya', [0, 1, 1], 0]
['dilakukannya', [1, 0, 0], 0]
['dilakukannya', [1, 0, 1], 1]
['dilakukannya', [1, 1, 0], 0]
['dilakukannya', [1, 1, 1], 0]
['dilarang', [0, 0, 1], 0]
['dilarang', [0, 1, 0], 0]
['dilarang', [0, 1, 1], 5]
['dilarang', [1, 0, 0], 0]
['dilarang', [1, 0, 1], 0]
['dilarang', [1, 1, 0], 0]
['dilarang', [1, 1, 1], 0]
['dililitkan', [0, 0, 1], 0]
['dililitkan', [0, 1, 0], 0]
['dililitkan', [0, 1, 1], 1]
['dililitkan', [1, 0, 0], 0]
['dililitkan', [1, 0, 1], 0]
['dililitkan', [1, 1, 0], 0]
['dililitkan', [1, 1, 1], 0]
['dimaafkannya', [0, 0, 1], 0]
['dimaafkannya', [0, 1, 0], 0]
['dimaafkannya', [0, 1, 1], 0]
['dimaafkannya', [1, 0, 0], 0]
['dimaafkannya', [1, 0, 1], 0]
['dimaafkannya', [1, 1, 0], 1]
['dimaafkannya', [1, 1, 1], 0]
['dimana', [0, 0, 1], 0]
['dimana', [0, 1, 0], 0]
['dimana', [0, 1, 1], 0]
['dimana', [1, 0, 0], 0]
['dimana', [1, 0, 1], 1]
['dimana', [1, 1, 0], 0]
['dimana', [1, 1, 1], 0]
['dimasak', [0, 0, 1], 0]
['dimasak', [0, 1, 0], 0]
['dimasak', [0, 1, 1], 1]
['dimasak', [1, 0, 0], 0]
['dimasak', [1, 0, 1], 0]
['dimasak', [1, 1, 0], 0]
['dimasak', [1, 1, 1], 0]
['dimasukkan', [0, 0, 1], 0]
['dimasukkan', [0, 1, 0], 0]
['dimasukkan', [0, 1, 1], 0]
['dimasukkan', [1, 0, 0], 0]
['dimasukkan', [1, 0, 1], 1]
['dimasukkan', [1, 1, 0], 0]
['dimasukkan', [1, 1, 1], 0]
['dimirajkan', [0, 0, 1], 0]
['dimirajkan', [0, 1, 0], 0]
['dimirajkan', [0, 1, 1], 0]
['dimirajkan', [1, 0, 0], 0]
['dimirajkan', [1, 0, 1], 1]
['dimirajkan', [1, 1, 0], 0]
['dimirajkan', [1, 1, 1], 0]
['dinding', [0, 0, 1], 0]
['dinding', [0, 1, 0], 0]
['dinding', [0, 1, 1], 0]
['dinding', [1, 0, 0], 0]
['dinding', [1, 0, 1], 2]
['dinding', [1, 1, 0], 0]
['dinding', [1, 1, 1], 0]
['dingin', [0, 0, 1], 0]
['dingin', [0, 1, 0], 0]
['dingin', [0, 1, 1], 0]
['dingin', [1, 0, 0], 0]
['dingin', [1, 0, 1], 3]
['dingin', [1, 1, 0], 0]
['dingin', [1, 1, 1], 0]
['diniatkan', [0, 0, 1], 0]
['diniatkan', [0, 1, 0], 0]
['diniatkan', [0, 1, 1], 0]
['diniatkan', [1, 0, 0], 0]
['diniatkan', [1, 0, 1], 1]
['diniatkan', [1, 1, 0], 0]
['diniatkan', [1, 1, 1], 0]
['dinikmati', [0, 0, 1], 0]
['dinikmati', [0, 1, 0], 0]
['dinikmati', [0, 1, 1], 0]
['dinikmati', [1, 0, 0], 0]
['dinikmati', [1, 0, 1], 1]
['dinikmati', [1, 1, 0], 0]
['dinikmati', [1, 1, 1], 0]
['dipanggil', [0, 0, 1], 0]
['dipanggil', [0, 1, 0], 0]
['dipanggil', [0, 1, 1], 0]
['dipanggil', [1, 0, 0], 0]
['dipanggil', [1, 0, 1], 1]
['dipanggil', [1, 1, 0], 0]
['dipanggil', [1, 1, 1], 0]
['dipegang', [0, 0, 1], 0]
['dipegang', [0, 1, 0], 0]
['dipegang', [0, 1, 1], 0]
['dipegang', [1, 0, 0], 0]
['dipegang', [1, 0, 1], 1]
['dipegang', [1, 1, 0], 0]
['dipegang', [1, 1, 1], 0]
['diperiksa', [0, 0, 1], 0]
['diperiksa', [0, 1, 0], 0]
['diperiksa', [0, 1, 1], 0]
['diperiksa', [1, 0, 0], 0]
['diperiksa', [1, 0, 1], 0]
['diperiksa', [1, 1, 0], 0]
['diperiksa', [1, 1, 1], 1]
['diperintahkan', [0, 0, 1], 0]
['diperintahkan', [0, 1, 0], 0]
['diperintahkan', [0, 1, 1], 5]
['diperintahkan', [1, 0, 0], 0]
['diperintahkan', [1, 0, 1], 2]
['diperintahkan', [1, 1, 0], 0]
['diperintahkan', [1, 1, 1], 0]
['dipersembahkan', [0, 0, 1], 0]
['dipersembahkan', [0, 1, 0], 0]
['dipersembahkan', [0, 1, 1], 0]
['dipersembahkan', [1, 0, 0], 0]
['dipersembahkan', [1, 0, 1], 2]
['dipersembahkan', [1, 1, 0], 0]
['dipersembahkan', [1, 1, 1], 0]
['dipingit', [0, 0, 1], 0]
['dipingit', [0, 1, 0], 0]
['dipingit', [0, 1, 1], 0]
['dipingit', [1, 0, 0], 0]
['dipingit', [1, 0, 1], 4]
['dipingit', [1, 1, 0], 0]
['dipingit', [1, 1, 1], 0]
['dipotong', [0, 0, 1], 0]
['dipotong', [0, 1, 0], 0]
['dipotong', [0, 1, 1], 0]
['dipotong', [1, 0, 0], 0]
['dipotong', [1, 0, 1], 2]
['dipotong', [1, 1, 0], 0]
['dipotong', [1, 1, 1], 0]
['dirikan', [0, 0, 1], 0]
['dirikan', [0, 1, 0], 0]
['dirikan', [0, 1, 1], 0]
['dirikan', [1, 0, 0], 0]
['dirikan', [1, 0, 1], 2]
['dirikan', [1, 1, 0], 0]
['dirikan', [1, 1, 1], 0]
['dirikanlah', [0, 0, 1], 0]
['dirikanlah', [0, 1, 0], 0]
['dirikanlah', [0, 1, 1], 0]
['dirikanlah', [1, 0, 0], 0]
['dirikanlah', [1, 0, 1], 2]
['dirikanlah', [1, 1, 0], 0]
['dirikanlah', [1, 1, 1], 0]
['diriwayatkan', [0, 0, 1], 0]
['diriwayatkan', [0, 1, 0], 0]
['diriwayatkan', [0, 1, 1], 0]
['diriwayatkan', [1, 0, 0], 0]
['diriwayatkan', [1, 0, 1], 2]
['diriwayatkan', [1, 1, 0], 0]
['diriwayatkan', [1, 1, 1], 1]
['disabdakannya', [0, 0, 1], 0]
['disabdakannya', [0, 1, 0], 0]
['disabdakannya', [0, 1, 1], 0]
['disabdakannya', [1, 0, 0], 0]
['disabdakannya', [1, 0, 1], 1]
['disabdakannya', [1, 1, 0], 0]
['disabdakannya', [1, 1, 1], 0]
['disampingnya', [0, 0, 1], 0]
['disampingnya', [0, 1, 0], 0]
['disampingnya', [0, 1, 1], 0]
['disampingnya', [1, 0, 0], 0]
['disampingnya', [1, 0, 1], 1]
['disampingnya', [1, 1, 0], 0]
['disampingnya', [1, 1, 1], 0]
['disebabkan', [0, 0, 1], 0]
['disebabkan', [0, 1, 0], 0]
['disebabkan', [0, 1, 1], 0]
['disebabkan', [1, 0, 0], 0]
['disebabkan', [1, 0, 1], 9]
['disebabkan', [1, 1, 0], 0]
['disebabkan', [1, 1, 1], 0]
['diselimuti', [0, 0, 1], 0]
['diselimuti', [0, 1, 0], 0]
['diselimuti', [0, 1, 1], 0]
['diselimuti', [1, 0, 0], 0]
['diselimuti', [1, 0, 1], 1]
['diselimuti', [1, 1, 0], 0]
['diselimuti', [1, 1, 1], 0]
['disembah', [0, 0, 1], 0]
['disembah', [0, 1, 0], 0]
['disembah', [0, 1, 1], 1]
['disembah', [1, 0, 0], 0]
['disembah', [1, 0, 1], 1]
['disembah', [1, 1, 0], 0]
['disembah', [1, 1, 1], 2]
['disembelih', [0, 0, 1], 0]
['disembelih', [0, 1, 0], 0]
['disembelih', [0, 1, 1], 0]
['disembelih', [1, 0, 0], 0]
['disembelih', [1, 0, 1], 1]
['disembelih', [1, 1, 0], 0]
['disembelih', [1, 1, 1], 0]
['diserukan', [0, 0, 1], 0]
['diserukan', [0, 1, 0], 0]
['diserukan', [0, 1, 1], 0]
['diserukan', [1, 0, 0], 0]
['diserukan', [1, 0, 1], 1]
['diserukan', [1, 1, 0], 0]
['diserukan', [1, 1, 1], 0]
['disiksa', [0, 0, 1], 0]
['disiksa', [0, 1, 0], 0]
['disiksa', [0, 1, 1], 1]
['disiksa', [1, 0, 0], 0]
['disiksa', [1, 0, 1], 0]
['disiksa', [1, 1, 0], 0]
['disiksa', [1, 1, 1], 0]
['disiksanya', [0, 0, 1], 0]
['disiksanya', [0, 1, 0], 0]
['disiksanya', [0, 1, 1], 0]
['disiksanya', [1, 0, 0], 0]
['disiksanya', [1, 0, 1], 0]
['disiksanya', [1, 1, 0], 1]
['disiksanya', [1, 1, 1], 0]
['disucikannya', [0, 0, 1], 0]
['disucikannya', [0, 1, 0], 0]
['disucikannya', [0, 1, 1], 0]
['disucikannya', [1, 0, 0], 0]
['disucikannya', [1, 0, 1], 1]
['disucikannya', [1, 1, 0], 0]
['disucikannya', [1, 1, 1], 0]
['ditegakkan', [0, 0, 1], 0]
['ditegakkan', [0, 1, 0], 0]
['ditegakkan', [0, 1, 1], 0]
['ditegakkan', [1, 0, 0], 0]
['ditegakkan', [1, 0, 1], 0]
['ditegakkan', [1, 1, 0], 0]
['ditegakkan', [1, 1, 1], 1]
['ditegakkannya', [0, 0, 1], 0]
['ditegakkannya', [0, 1, 0], 0]
['ditegakkannya', [0, 1, 1], 0]
['ditegakkannya', [1, 0, 0], 0]
['ditegakkannya', [1, 0, 1], 1]
['ditegakkannya', [1, 1, 0], 0]
['ditegakkannya', [1, 1, 1], 0]
['ditekankan', [0, 0, 1], 0]
['ditekankan', [0, 1, 0], 0]
['ditekankan', [0, 1, 1], 0]
['ditekankan', [1, 0, 0], 0]
['ditekankan', [1, 0, 1], 1]
['ditekankan', [1, 1, 0], 0]
['ditekankan', [1, 1, 1], 0]
['ditempuh', [0, 0, 1], 0]
['ditempuh', [0, 1, 0], 0]
['ditempuh', [0, 1, 1], 0]
['ditempuh', [1, 0, 0], 0]
['ditempuh', [1, 0, 1], 1]
['ditempuh', [1, 1, 0], 0]
['ditempuh', [1, 1, 1], 0]
['ditetapkanlah', [0, 0, 1], 0]
['ditetapkanlah', [0, 1, 0], 0]
['ditetapkanlah', [0, 1, 1], 0]
['ditetapkanlah', [1, 0, 0], 0]
['ditetapkanlah', [1, 0, 1], 1]
['ditetapkanlah', [1, 1, 0], 0]
['ditetapkanlah', [1, 1, 1], 0]
['ditolong', [0, 0, 1], 0]
['ditolong', [0, 1, 0], 0]
['ditolong', [0, 1, 1], 0]
['ditolong', [1, 0, 0], 0]
['ditolong', [1, 0, 1], 1]
['ditolong', [1, 1, 0], 0]
['ditolong', [1, 1, 1], 0]
['dituangnya', [0, 0, 1], 0]
['dituangnya', [0, 1, 0], 0]
['dituangnya', [0, 1, 1], 0]
['dituangnya', [1, 0, 0], 0]
['dituangnya', [1, 0, 1], 1]
['dituangnya', [1, 1, 0], 0]
['dituangnya', [1, 1, 1], 0]
['ditulis', [0, 0, 1], 0]
['ditulis', [0, 1, 0], 0]
['ditulis', [0, 1, 1], 0]
['ditulis', [1, 0, 0], 0]
['ditulis', [1, 0, 1], 2]
['ditulis', [1, 1, 0], 0]
['ditulis', [1, 1, 1], 0]
['diturunkan', [0, 0, 1], 0]
['diturunkan', [0, 1, 0], 0]
['diturunkan', [0, 1, 1], 1]
['diturunkan', [1, 0, 0], 0]
['diturunkan', [1, 0, 1], 1]
['diturunkan', [1, 1, 0], 0]
['diturunkan', [1, 1, 1], 0]
['diusir', [0, 0, 1], 0]
['diusir', [0, 1, 0], 0]
['diusir', [0, 1, 1], 0]
['diusir', [1, 0, 0], 0]
['diusir', [1, 0, 1], 0]
['diusir', [1, 1, 0], 0]
['diusir', [1, 1, 1], 1]
['diutus', [0, 0, 1], 0]
['diutus', [0, 1, 0], 0]
['diutus', [0, 1, 1], 0]
['diutus', [1, 0, 0], 0]
['diutus', [1, 0, 1], 3]
['diutus', [1, 1, 0], 0]
['diutus', [1, 1, 1], 0]
['diwajibkannya', [0, 0, 1], 0]
['diwajibkannya', [0, 1, 0], 0]
['diwajibkannya', [0, 1, 1], 0]
['diwajibkannya', [1, 0, 0], 0]
['diwajibkannya', [1, 0, 1], 1]
['diwajibkannya', [1, 1, 0], 0]
['diwajibkannya', [1, 1, 1], 0]
['doa', [0, 0, 1], 0]
['doa', [0, 1, 0], 0]
['doa', [0, 1, 1], 2]
['doa', [1, 0, 0], 0]
['doa', [1, 0, 1], 0]
['doa', [1, 1, 0], 0]
['doa', [1, 1, 1], 0]
['doanya', [0, 0, 1], 0]
['doanya', [0, 1, 0], 0]
['doanya', [0, 1, 1], 0]
['doanya', [1, 0, 0], 0]
['doanya', [1, 0, 1], 1]
['doanya', [1, 1, 0], 0]
['doanya', [1, 1, 1], 0]
['dosa', [0, 0, 1], 0]
['dosa', [0, 1, 0], 0]
['dosa', [0, 1, 1], 0]
['dosa', [1, 0, 0], 0]
['dosa', [1, 0, 1], 2]
['dosa', [1, 1, 0], 0]
['dosa', [1, 1, 1], 1]
['dosa-dosanya', [0, 0, 1], 0]
['dosa-dosanya', [0, 1, 0], 0]
['dosa-dosanya', [0, 1, 1], 0]
['dosa-dosanya', [1, 0, 0], 0]
['dosa-dosanya', [1, 0, 1], 1]
['dosa-dosanya', [1, 1, 0], 0]
['dosa-dosanya', [1, 1, 1], 0]
['dosanya', [0, 0, 1], 0]
['dosanya', [0, 1, 0], 0]
['dosanya', [0, 1, 1], 0]
['dosanya', [1, 0, 0], 0]
['dosanya', [1, 0, 1], 3]
['dosanya', [1, 1, 0], 0]
['dosanya', [1, 1, 1], 0]
['duduk', [0, 0, 1], 0]
['duduk', [0, 1, 0], 0]
['duduk', [0, 1, 1], 6]
['duduk', [1, 0, 0], 0]
['duduk', [1, 0, 1], 13]
['duduk', [1, 1, 0], 0]
['duduk', [1, 1, 1], 1]
['duduknya', [0, 0, 1], 0]
['duduknya', [0, 1, 0], 0]
['duduknya', [0, 1, 1], 1]
['duduknya', [1, 0, 0], 0]
['duduknya', [1, 0, 1], 0]
['duduknya', [1, 1, 0], 0]
['duduknya', [1, 1, 1], 0]
['dunia', [0, 0, 1], 0]
['dunia', [0, 1, 0], 0]
['dunia', [0, 1, 1], 0]
['dunia', [1, 0, 0], 0]
['dunia', [1, 0, 1], 3]
['dunia', [1, 1, 0], 1]
['dunia', [1, 1, 1], 0]
['dzat', [0, 0, 1], 0]
['dzat', [0, 1, 0], 0]
['dzat', [0, 1, 1], 0]
['dzat', [1, 0, 0], 0]
['dzat', [1, 0, 1], 2]
['dzat', [1, 1, 0], 0]
['dzat', [1, 1, 1], 0]
['ekor', [0, 0, 1], 0]
['ekor', [0, 1, 0], 0]
['ekor', [0, 1, 1], 0]
['ekor', [1, 0, 0], 0]
['ekor', [1, 0, 1], 2]
['ekor', [1, 1, 0], 0]
['ekor', [1, 1, 1], 0]
['emasnya', [0, 0, 1], 0]
['emasnya', [0, 1, 0], 0]
['emasnya', [0, 1, 1], 0]
['emasnya', [1, 0, 0], 0]
['emasnya', [1, 0, 1], 1]
['emasnya', [1, 1, 0], 0]
['emasnya', [1, 1, 1], 0]
['enggan', [0, 0, 1], 0]
['enggan', [0, 1, 0], 0]
['enggan', [0, 1, 1], 0]
['enggan', [1, 0, 0], 0]
['enggan', [1, 0, 1], 2]
['enggan', [1, 1, 0], 0]
['enggan', [1, 1, 1], 0]
['engkaulah', [0, 0, 1], 0]
['engkaulah', [0, 1, 0], 0]
['engkaulah', [0, 1, 1], 0]
['engkaulah', [1, 0, 0], 0]
['engkaulah', [1, 0, 1], 5]
['engkaulah', [1, 1, 0], 0]
['engkaulah', [1, 1, 1], 0]
['fakir', [0, 0, 1], 0]
['fakir', [0, 1, 0], 0]
['fakir', [0, 1, 1], 0]
['fakir', [1, 0, 0], 0]
['fakir', [1, 0, 1], 1]
['fakir', [1, 1, 0], 0]
['fakir', [1, 1, 1], 0]
['firman', [0, 0, 1], 0]
['firman', [0, 1, 0], 0]
['firman', [0, 1, 1], 1]
['firman', [1, 0, 0], 0]
['firman', [1, 0, 1], 1]
['firman', [1, 1, 0], 0]
['firman', [1, 1, 1], 0]
['fitnah', [0, 0, 1], 0]
['fitnah', [0, 1, 0], 0]
['fitnah', [0, 1, 1], 0]
['fitnah', [1, 0, 0], 0]
['fitnah', [1, 0, 1], 1]
['fitnah', [1, 1, 0], 0]
['fitnah', [1, 1, 1], 0]
['fitrah', [0, 0, 1], 0]
['fitrah', [0, 1, 0], 0]
['fitrah', [0, 1, 1], 1]
['fitrah', [1, 0, 0], 0]
['fitrah', [1, 0, 1], 0]
['fitrah', [1, 1, 0], 0]
['fitrah', [1, 1, 1], 0]
['gadis', [0, 0, 1], 0]
['gadis', [0, 1, 0], 0]
['gadis', [0, 1, 1], 0]
['gadis', [1, 0, 0], 0]
['gadis', [1, 0, 1], 5]
['gadis', [1, 1, 0], 0]
['gadis', [1, 1, 1], 0]
['gadis-gadis', [0, 0, 1], 0]
['gadis-gadis', [0, 1, 0], 0]
['gadis-gadis', [0, 1, 1], 0]
['gadis-gadis', [1, 0, 0], 0]
['gadis-gadis', [1, 0, 1], 1]
['gadis-gadis', [1, 1, 0], 0]
['gadis-gadis', [1, 1, 1], 0]
['gambarnya', [0, 0, 1], 0]
['gambarnya', [0, 1, 0], 0]
['gambarnya', [0, 1, 1], 0]
['gambarnya', [1, 0, 0], 0]
['gambarnya', [1, 0, 1], 1]
['gambarnya', [1, 1, 0], 0]
['gambarnya', [1, 1, 1], 0]
['gamis', [0, 0, 1], 0]
['gamis', [0, 1, 0], 0]
['gamis', [0, 1, 1], 0]
['gamis', [1, 0, 0], 0]
['gamis', [1, 0, 1], 1]
['gamis', [1, 1, 0], 0]
['gamis', [1, 1, 1], 0]
['gandum', [0, 0, 1], 0]
['gandum', [0, 1, 0], 0]
['gandum', [0, 1, 1], 0]
['gandum', [1, 0, 0], 0]
['gandum', [1, 0, 1], 1]
['gandum', [1, 1, 0], 0]
['gandum', [1, 1, 1], 0]
['ganjil', [0, 0, 1], 0]
['ganjil', [0, 1, 0], 0]
['ganjil', [0, 1, 1], 0]
['ganjil', [1, 0, 0], 1]
['ganjil', [1, 0, 1], 2]
['ganjil', [1, 1, 0], 0]
['ganjil', [1, 1, 1], 0]
['ganti', [0, 0, 1], 0]
['ganti', [0, 1, 0], 0]
['ganti', [0, 1, 1], 0]
['ganti', [1, 0, 0], 0]
['ganti', [1, 0, 1], 0]
['ganti', [1, 1, 0], 0]
['ganti', [1, 1, 1], 1]
['gantilah', [0, 0, 1], 0]
['gantilah', [0, 1, 0], 0]
['gantilah', [0, 1, 1], 0]
['gantilah', [1, 0, 0], 0]
['gantilah', [1, 0, 1], 1]
['gantilah', [1, 1, 0], 0]
['gantilah', [1, 1, 1], 0]
['gelas', [0, 0, 1], 0]
['gelas', [0, 1, 0], 2]
['gelas', [0, 1, 1], 0]
['gelas', [1, 0, 0], 0]
['gelas', [1, 0, 1], 0]
['gelas', [1, 1, 0], 0]
['gelas', [1, 1, 1], 0]
['gelisah', [0, 0, 1], 0]
['gelisah', [0, 1, 0], 0]
['gelisah', [0, 1, 1], 0]
['gelisah', [1, 0, 0], 0]
['gelisah', [1, 0, 1], 0]
['gelisah', [1, 1, 0], 0]
['gelisah', [1, 1, 1], 1]
['gemilang', [0, 0, 1], 0]
['gemilang', [0, 1, 0], 0]
['gemilang', [0, 1, 1], 0]
['gemilang', [1, 0, 0], 0]
['gemilang', [1, 0, 1], 0]
['gemilang', [1, 1, 0], 0]
['gemilang', [1, 1, 1], 1]
['gerakkan', [0, 0, 1], 0]
['gerakkan', [0, 1, 0], 0]
['gerakkan', [0, 1, 1], 1]
['gerakkan', [1, 0, 0], 0]
['gerakkan', [1, 0, 1], 0]
['gerakkan', [1, 1, 0], 0]
['gerakkan', [1, 1, 1], 0]
['gerhana', [0, 0, 1], 0]
['gerhana', [0, 1, 0], 0]
['gerhana', [0, 1, 1], 0]
['gerhana', [1, 0, 0], 0]
['gerhana', [1, 0, 1], 13]
['gerhana', [1, 1, 0], 0]
['gerhana', [1, 1, 1], 0]
['guru', [0, 0, 1], 0]
['guru', [0, 1, 0], 0]
['guru', [0, 1, 1], 0]
['guru', [1, 0, 0], 0]
['guru', [1, 0, 1], 1]
['guru', [1, 1, 0], 0]
['guru', [1, 1, 1], 0]
['hadapan', [0, 0, 1], 0]
['hadapan', [0, 1, 0], 0]
['hadapan', [0, 1, 1], 1]
['hadapan', [1, 0, 0], 0]
['hadapan', [1, 0, 1], 0]
